,ARS,BL_name,ADE2,ADE3,ADE4,ADE2_LAND,ADE2_LAND,ADE3_REG_BEZ,ADE3_REG_BEZ,ADE4_KREIS,ADE4_KREIS,ADE5_VERB_GEM,ADE5_VERB_GEM,ADE6_GEMEINDE,ADE6_GEMEINDE,EF1_Satzart,Fläche in ha,Fläche in ha,Fläche in ha,"Bevölkerung, insgesamt","Bevölkerung, insgesamt","Bevölkerung, insgesamt","Bevölkerung, männlich","Bevölkerung, männlich","Bevölkerung, männlich",Neue Postleitzahl,Neue Postleitzahl,Finanzamtsbezirk,Finanzamtsbezirk,Gerichtsbarkeit,Gerichtsbarkeit,Arbeitsagenturbezirk,Arbeitsagenturbezirk,Bundestagswahlkreise,Bundestagswahlkreise
,,,,,,mean,count,mean,count,mean,count,mean,count,mean,count,count,sum,median,mean,sum,median,mean,sum,median,mean,nunique,unique,nunique,unique,nunique,unique,nunique,unique,nunique,unique
271,094640000000,Bayern,09,4,64,9.0,1,4.0,1,64.0,1,0.0,1,0.0,1,1,5802,5802.0,5802.0,46963,46963.0,46963.0,22880,22880.0,22880.0,1,['95015*****'],1,[9223],1,[45017],1,[23172],1,[38]
272,094710000000,Bayern,09,4,71,9.0,46,4.0,46,71.0,46,3665.89,46,224.02,46,46,116779,1919.5,2538.67,149823,2379.5,3257.02,75142,1187.5,1633.52,36,"['96146     ' '96148     ' '96120     ' '96149     ' '96138     '
 '96154*****' '96155     ' '96157*****' '96158     ' '96161*****'
 '96163     ' '96103*****' '91332     ' '96114*****' '96164     '
 '96167*****' '96169*****' '96170     ' '96123*****' '96117*****'
 '96173     ' '96175     ' '96178     ' '96179     ' '96182*****'
 '96110     ' '96185*****' '96187     ' '96135*****' '96129*****'
 '96191     ' '96194     ' '96196*****' '96199     ' '96132     '
 '          ']",1,[9207],2,[42017  4201],2,[27172     2],2,[35 39]
273,094720000000,Bayern,09,4,72,9.0,43,4.0,43,72.0,43,4519.51,43,225.56,43,43,127552,2233.0,2966.33,104843,1362.0,2438.21,52179,677.0,1213.47,30,"['95491*****' '91347*****' '95460     ' '91282     ' '95463*****'
 '95493     ' '95473     ' '95488*****' '95517*****' '95686     '
 '95480*****' '95494*****' '95496*****' '95497     ' '95500     '
 '96142     ' '95503*****' '95466*****' '95694     ' '95511     '
 '95490     ' '91257*****' '95515*****' '91287*****' '91278     '
 '91289*****' '95469*****' '91344     ' '95485     ' '          ']",1,[9208],2,[43017  4301],3,[23092 23012     2],1,[36]
274,094730000000,Bayern,09,4,73,9.0,20,4.0,20,73.0,20,2071.05,20,193.6,20,20,59041,2431.5,2952.05,87259,3786.0,4362.95,43333,1895.5,2166.65,18,"['96482     ' '96487     ' '96237*****' '96269     ' '96271     '
 '96274     ' '96486*****' '96484     ' '96465*****' '96489*****'
 '96476     ' '96472*****' '96145     ' '96242*****' '96253     '
 '96279     ' '96479*****' '          ']",1,[9212],2,[44017  4401],2,[27012     2],1,[37]
275,094740000000,Bayern,09,4,74,9.0,29,4.0,29,74.0,29,3055.9,29,144.48,29,29,64281,1561.0,2216.59,118725,2266.0,4093.97,58992,1176.0,2034.21,26,"['91077     ' '91320     ' '91090     ' '91330*****' '91349     '
 '91301*****' '91327     ' '91322     ' '91352     ' '91353     '
 '91336     ' '91355*****' '91338     ' '91356     ' '91358*****'
 '91094     ' '91359*****' '91286     ' '91361*****' '91099*****'
 '91362     ' '91364*****' '91365*****' '91367*****' '91369*****'
 '91346*****']",1,[9217],1,[42037],1,[27152],2,[35 36]
276,094750000000,Bayern,09,4,75,9.0,31,4.0,31,75.0,31,3053.77,31,191.26,31,31,89254,2584.0,2879.16,94333,2203.0,3043.0,46289,1066.0,1493.19,26,"['95138     ' '95180     ' '95182     ' '95183     ' '95185*****'
 '95179*****' '95233*****' '95188*****' '95189     ' '95176*****'
 '95191*****' '95192     ' '95213*****' '95119*****' '95145*****'
 '95194     ' '95111*****' '95197     ' '95120*****' '95131*****'
 '95152*****' '95234     ' '95236     ' '95237*****' '95239     '
 '          ']",1,[9223],2,[45017  4501],3,[23172 23132     2],2,[38 37]
277,094760000000,Bayern,09,4,76,9.0,20,4.0,20,76.0,20,2414.35,20,198.65,20,20,65150,3325.5,3257.5,66294,2831.0,3314.7,32833,1416.0,1641.65,18,"['96317*****' '96328*****' '96337*****' '96268*****' '96365*****'
 '96332*****' '96358*****' '96277*****' '96361     ' '96349*****'
 '96342*****' '96355*****' '96367*****' '96364     ' '96346*****'
 '96369*****' '96352     ' '          ']",1,[9228],2,[44027  4402],2,[27092     2],1,[37]
278,094770000000,Bayern,09,4,77,9.0,22,4.0,22,77.0,22,3270.91,22,139.64,22,22,65831,2021.5,2992.32,71956,1752.0,3270.73,35542,884.0,1615.55,21,"['95356*****' '95358*****' '95499*****' '95502*****' '95359     '
 '95361*****' '95311*****' '95362*****' '95364*****' '95336*****'
 '95352     ' '95509     ' '95512     ' '95339     ' '95353*****'
 '95365     ' '95346*****' '95349*****' '95367     ' '95369     '
 '96197*****']",1,[9229],1,[43027],1,[23052],1,[39]
279,094780000000,Bayern,09,4,78,9.0,13,4.0,13,78.0,13,3203.85,13,188.08,13,13,51992,1935.0,3999.38,67555,4803.0,5196.54,33420,2414.0,2570.77,12,"['96264     ' '96224*****' '96250     ' '96272     ' '96215*****'
 '96257     ' '96275     ' '96247*****' '96257*****' '96231*****'
 '96260*****' '          ']",1,[9230],2,[44037  4403],2,[27132     2],1,[39]
280,094790000000,Bayern,09,4,79,9.0,26,4.0,26,79.0,26,4998.62,26,251.81,26,26,60636,1538.5,2332.15,71972,1297.0,2768.15,35193,636.5,1353.58,18,"['95680*****' '95659*****' '95186*****' '95691     ' '95153*****'
 '95168*****' '95615     ' '95697*****' '95195     ' '95706     '
 '95173*****' '95100*****' '95707     ' '95199*****' '95709     '
 '95163*****' '95632     ' '          ']",1,[9258],2,[45057  4505],3,[23112 23152     2],1,[38]
281,095610000000,Bayern,09,5,61,9.0,1,5.0,1,61.0,1,0.0,1,0.0,1,1,9991,9991.0,9991.0,42311,42311.0,42311.0,20297,20297.0,20297.0,1,['91522*****'],1,[9203],1,[32017],1,[11012],1,[40]
282,095620000000,Bayern,09,5,62,9.0,1,5.0,1,62.0,1,0.0,1,0.0,1,1,7696,7696.0,7696.0,117806,117806.0,117806.0,58694,58694.0,58694.0,1,['91051*****'],1,[9216],1,[33037],1,[29032],1,[41]
283,095630000000,Bayern,09,5,63,9.0,1,5.0,1,63.0,1,0.0,1,0.0,1,1,6335,6335.0,6335.0,132032,132032.0,132032.0,64793,64793.0,64793.0,1,['90744*****'],1,[9218],1,[33047],1,[29012],1,[42]
284,095640000000,Bayern,09,5,64,9.0,1,5.0,1,64.0,1,0.0,1,0.0,1,1,18644,18644.0,18644.0,526091,526091.0,526091.0,257320,257320.0,257320.0,1,['90403*****'],1,[9238],1,[33107],1,[35012],1,[43244]
285,095650000000,Bayern,09,5,65,9.0,1,5.0,1,65.0,1,0.0,1,0.0,1,1,4080,4080.0,4080.0,41380,41380.0,41380.0,20296,20296.0,20296.0,1,['91126*****'],1,[9247],1,[33137],1,[35292],1,[44]
286,095710000000,Bayern,09,5,71,9.0,59,5.0,59,71.0,59,3219.32,59,178.49,59,59,197130,2528.0,3341.19,189517,2140.0,3212.15,95013,1066.0,1610.39,58,"['91587*****' '91722     ' '91589     ' '91572*****' '91590*****'
 '91592*****' '91595     ' '91596     ' '91598     ' '91599     '
 '91583     ' '90599*****' '91550*****' '91601*****' '91602     '
 '91725     ' '91555*****' '91604     ' '91607*****' '91726*****'
 '91608*****' '91560     ' '91567     ' '91610*****' '91731     '
 '91611     ' '91578     ' '91586     ' '91732     ' '91734     '
 '91614     ' '91564     ' '91616*****' '91617     ' '91620*****'
 '91737*****' '91580     ' '91740*****' '91541*****' '91622     '
 '91623     ' '91625*****' '91626     ' '91628*****' '91743*****'
 '91717*****' '91746     ' '91629     ' '91744     ' '91631*****'
 '91632     ' '91634     ' '91635*****' '91575     ' '91749*****'
 '91637     ' '91639     ' '          ']",1,[9203],2,[32017  3201],4,[11172 11012 11092     2],1,[40]
287,095720000000,Bayern,09,5,72,9.0,35,5.0,35,72.0,35,4642.83,35,227.49,35,35,56452,1109.0,1612.91,141517,2421.0,4043.34,70373,1209.0,2010.66,23,"['91325*****' '91086     ' '91083*****' '91088     ' '91054*****'
 '90542     ' '91350*****' '91091*****' '91334     ' '90562*****'
 '91074*****' '91093     ' '91315*****' '91475*****' '91080     '
 '91096     ' '96172*****' '91097*****' '91341*****' '91487*****'
 '96193     ' '91085     ' '          ']",1,[9216],2,[33037  3303],2,[29032     2],1,[41]
288,095730000000,Bayern,09,5,73,9.0,14,5.0,14,73.0,14,1667.07,14,123.79,14,14,30743,1784.5,2195.93,119826,6078.0,8559.0,58248,3026.5,4160.57,11,"['90614     ' '90556*****' '90613     ' '90579*****' '90522*****'
 '90587     ' '90617     ' '90574     ' '90547     ' '91452     '
 '90513*****']",1,[9218],1,[33047],1,[29012],1,[42]
289,095740000000,Bayern,09,5,74,9.0,41,5.0,41,74.0,41,4374.41,41,249.07,41,41,79952,1429.0,1950.05,172941,1808.0,4218.07,85242,918.0,2079.07,26,"['91236*****' '90518     ' '90559     ' '91238*****' '90537*****'
 '91230*****' '91235     ' '91239     ' '91217*****' '91241     '
 '91207*****' '91227     ' '91284     ' '91233     ' '91242     '
 '91224     ' '91244     ' '90552     ' '90607*****' '91220     '
 '90571     ' '90592     ' '91245     ' '91247*****' '90610     '
 '          ']",1,[9221],2,[33057  3305],2,[35212     2],1,[45]
290,095750000000,Bayern,09,5,75,9.0,39,5.0,39,75.0,39,4515.97,39,148.85,39,39,126745,3000.0,3249.87,103654,1609.0,2657.79,52007,807.0,1333.51,34,"['91438*****' '91460*****' '91593     ' '96152     ' '91462*****'
 '91456     ' '91463     ' '91448*****' '91465*****' '91605*****'
 '91466*****' '97258*****' '91468*****' '91469*****' '91471*****'
 '91472     ' '91474*****' '91613*****' '91477*****' '91459*****'
 '91478*****' '91480*****' '91481*****' '90616     ' '91413*****'
 '91619     ' '91483*****' '91443*****' '97215*****' '91484*****'
 '90619*****' '91486     ' '91489     ' '          ']",1,[9252],2,[33097  3309],3,[29072 29052     2],2,[42 41]
291,095760000000,Bayern,09,5,76,9.0,21,5.0,21,76.0,21,2351.0,21,208.14,21,21,89515,4652.0,4262.62,129595,5429.0,6171.19,64436,2677.0,3068.38,16,"['91183     ' '90580*****' '91186     ' '91166     ' '91171     '
 '91180     ' '91161*****' '91126     ' '90596     ' '91187     '
 '91189     ' '91154*****' '91174     ' '91177     ' '90530*****'
 '          ']",2,[9247 9222],2,[33137  3313],2,[11252     2],1,[45]
292,095770000000,Bayern,09,5,77,9.0,27,5.0,27,77.0,27,3741.0,27,144.63,27,27,97078,2388.0,3595.48,97276,1626.0,3602.81,48599,823.0,1799.96,24,"['91720*****' '91793*****' '91735     ' '91790     ' '91723*****'
 '91792*****' '91796*****' '91728*****' '91710*****' '91729*****'
 '91719     ' '91798*****' '91799     ' '91801*****' '91802     '
 '91788     ' '91738*****' '91785     ' '91805     ' '91807     '
 '91741*****' '91757*****' '91781     ' '91747*****']",1,[9220],1,[32087],2,[11232 11192],1,[40]
293,096610000000,Bayern,09,6,61,9.0,1,6.0,1,61.0,1,0.0,1,0.0,1,1,6245,6245.0,6245.0,72918,72918.0,72918.0,35432,35432.0,35432.0,1,['63701*****'],1,[9204],1,[41027],1,[15012],1,[46]
294,096620000000,Bayern,09,6,62,9.0,1,6.0,1,62.0,1,0.0,1,0.0,1,1,3570,3570.0,3570.0,55067,55067.0,55067.0,27308,27308.0,27308.0,1,['97420*****'],1,[9249],1,[46087],1,[47012],1,[49]
295,096630000000,Bayern,09,6,63,9.0,1,6.0,1,63.0,1,0.0,1,0.0,1,1,8760,8760.0,8760.0,128246,128246.0,128246.0,61560,61560.0,61560.0,1,['97070*****'],1,[9257],1,[47087],1,[59012],1,[50]
296,096710000000,Bayern,09,6,71,9.0,40,6.0,40,71.0,40,3639.0,40,200.32,40,40,69889,1404.5,1747.22,177056,2250.5,4426.4,87801,1127.5,2195.02,30,"['63755     ' '63856     ' '63825     ' '63791     ' '63826     '
 '63864     ' '63773*****' '63762*****' '63808*****' '63869     '
 '63872*****' '63871*****' '63768*****' '63867     ' '63796*****'
 '63828*****' '63801*****' '63829*****' '63846*****' '63814*****'
 '63875*****' '63776     ' '63860*****' '63877*****' '63811*****'
 '63857     ' '63879     ' '63874*****' '63831*****' '          ']",1,[9204],2,[41027  4102],3,[15052 15012     2],1,[46]
297,096720000000,Bayern,09,6,72,9.0,38,6.0,38,72.0,38,4952.03,38,238.0,38,38,113690,2015.0,2991.84,104898,1343.5,2760.47,51807,678.0,1363.34,24,"['97717     ' '97708*****' '97769     ' '97688     ' '97705     '
 '97725     ' '97727*****' '97779*****' '97762*****' '97711     '
 '97786     ' '97702     ' '97720     ' '97789*****' '97723     '
 '97714*****' '97729*****' '97517*****' '97792*****' '97795*****'
 '97797     ' '97772     ' '97799     ' '          ']",1,[9205],2,[46017  4601],2,[47052     2],1,[47]
298,096730000000,Bayern,09,6,73,9.0,45,6.0,45,73.0,45,5703.71,45,203.73,45,45,102171,1813.0,2270.47,80544,1062.0,1789.87,40107,541.0,891.27,20,"['97633*****' '97616*****' '97654     ' '97653     ' '97650*****'
 '97633     ' '97647     ' '97640*****' '97618     ' '97631     '
 '97638     ' '97618*****' '97647*****' '97656*****' '97645*****'
 '97657     ' '97659*****' '97528*****' '97724     ' '          ']",1,[9206],2,[46027  4602],2,[47092     2],1,[47]
299,096740000000,Bayern,09,6,74,9.0,26,6.0,26,74.0,26,3520.54,26,164.5,26,26,95619,3367.5,3677.65,85371,2376.0,3283.5,43007,1193.0,1654.12,25,"['97491*****' '96151*****' '97494*****' '97496*****' '97500     '
 '96106*****' '97483*****' '97503     ' '97437*****' '97461     '
 '97519*****' '97514     ' '96166*****' '97478*****' '97486*****'
 '96126*****' '97531     ' '96176*****' '96181*****' '96184*****'
 '97522     ' '96188*****' '96190     ' '97539*****' '97475*****']",1,[9259],1,[42047],1,[47172],1,[47]
300,096750000000,Bayern,09,6,75,9.0,31,6.0,31,75.0,31,4557.0,31,147.87,31,31,68417,1477.0,2207.0,93818,1664.0,3026.39,47237,850.0,1523.77,16,"['97355*****' '97320*****' '97318     ' '97337     ' '96160     '
 '97320     ' '97346*****' '97350     ' '97340     ' '97348*****'
 '97342*****' '97334*****' '97357     ' '97359     ' '97332     '
 '97353     ']",1,[9227],1,[47057],1,[59172],1,[49]
301,096760000000,Bayern,09,6,76,9.0,34,6.0,34,76.0,34,2460.35,34,153.94,34,34,71555,1701.0,2104.56,130363,3164.0,3834.21,64991,1610.0,1911.5,32,"['97901*****' '63916*****' '63927     ' '97903*****' '97904     '
 '63928*****' '63820*****' '63906*****' '63863*****' '97906     '
 '63920*****' '63868     ' '63840*****' '63931     ' '63924*****'
 '63839     ' '63911     ' '63925*****' '63849*****' '63897*****'
 '63853*****' '63933     ' '63930*****' '63843     ' '63785*****'
 '63934     ' '63936     ' '97909     ' '63834     ' '63937*****'
 '63939     ' '          ']",1,[9202],2,[41057  4105],2,[15172     2],1,[48]
302,096770000000,Bayern,09,6,77,9.0,50,6.0,50,77.0,50,5405.04,50,213.86,50,50,132119,1928.0,2642.38,127642,1415.5,2552.84,63824,710.0,1276.48,41,"['97450*****' '97773*****' '97834*****' '97836*****' '97775     '
 '97837*****' '97839*****' '97776     ' '97778*****' '97833     '
 '97737*****' '97780*****' '97782*****' '97840*****' '97907*****'
 '97267*****' '97842*****' '97753*****' '97783*****' '97892     '
 '97855     ' '97816*****' '97828*****' '97785*****' '97788*****'
 '97843*****' '97845*****' '97791*****' '97846     ' '97848*****'
 '97282*****' '97794     ' '97849*****' '97851*****' '97852*****'
 '97854     ' '97289*****' '97857*****' '97859*****' '97225     '
 '          ']",1,[9231],2,[47037  4703],2,[59192     2],1,[48]
303,096780000000,Bayern,09,6,78,9.0,36,6.0,36,78.0,36,3489.58,36,215.03,36,36,84139,1636.0,2337.19,116653,2959.0,3240.36,58651,1535.5,1629.19,29,"['97493     ' '97497*****' '97456     ' '97499*****' '97502     '
 '97447*****' '97505     ' '97469     ' '97506     ' '97508     '
 '97509     ' '97511*****' '97513*****' '97464*****' '97516*****'
 '97490     ' '97520     ' '97451*****' '97523     ' '97525     '
 '97526     ' '97488     ' '97529*****' '97532     ' '97534     '
 '97535     ' '97440*****' '97537*****' '          ']",1,[9249],2,[46087  4608],2,[47012     2],1,[49]
304,096790000000,Bayern,09,6,79,9.0,55,6.0,55,79.0,55,3665.89,55,177.76,55,55,96833,1575.0,1760.6,165921,2452.0,3016.75,82301,1211.0,1496.38,48,"['97239     ' '97241     ' '97243*****' '97244*****' '97246     '
 '97249     ' '97250*****' '97230     ' '97252*****' '97253     '
 '97255*****' '97218*****' '97256*****' '97232     ' '97259*****'
 '97261     ' '97262     ' '97264     ' '97265     ' '97204     '
 '97292*****' '97268     ' '97270     ' '97271     ' '97273     '
 '97276     ' '97277     ' '97237*****' '97247*****' '97199*****'
 '97279*****' '97236     ' '97234     ' '97280*****' '97283*****'
 '97222     ' '97285     ' '97228*****' '97286*****' '97288     '
 '97291     ' '97274     ' '97294     ' '97209*****' '97295     '
 '97297     ' '97299     ' '          ']",1,[9257],2,[47087  4708],2,[59012     2],1,[50]
305,097610000000,Bayern,09,7,61,9.0,1,7.0,1,61.0,1,0.0,1,0.0,1,1,14685,14685.0,14685.0,303150,303150.0,303150.0,149531,149531.0,149531.0,1,['86150*****'],1,[9103],1,[21028],1,[11012],1,[51]
306,097620000000,Bayern,09,7,62,9.0,1,7.0,1,62.0,1,0.0,1,0.0,1,1,4002,4002.0,4002.0,46386,46386.0,46386.0,22925,22925.0,22925.0,1,['87600*****'],1,[9125],1,[23038],1,[31092],1,[57]
307,097630000000,Bayern,09,7,63,9.0,1,7.0,1,63.0,1,0.0,1,0.0,1,1,6328,6328.0,6328.0,70713,70713.0,70713.0,35028,35028.0,35028.0,1,['87435*****'],1,[9127],1,[23048],1,[31012],1,[56]
308,097640000000,Bayern,09,7,64,9.0,1,7.0,1,64.0,1,0.0,1,0.0,1,1,7011,7011.0,7011.0,46178,46178.0,46178.0,22848,22848.0,22848.0,1,['87700*****'],1,[9138],1,[25058],1,[31292],1,[55]
309,097710000000,Bayern,09,7,71,9.0,24,7.0,24,71.0,24,3621.96,24,144.58,24,24,78024,2617.0,3251.0,138607,2689.5,5775.29,69068,1371.5,2877.83,23,"['86559*****' '86444     ' '86551*****' '86447     ' '86453*****'
 '86495*****' '86316     ' '86568     ' '86570     ' '86438*****'
 '86556     ' '86504     ' '86415     ' '86573*****' '86574*****'
 '86554*****' '86508     ' '86510     ' '86576*****' '86511*****'
 '86577*****' '82297*****' '86674*****']",1,[9102],1,[21018],1,[11032],2,[52 53]
310,097720000000,Bayern,09,7,72,9.0,47,7.0,47,72.0,47,3190.47,47,170.81,47,47,107075,1602.0,2278.19,263578,3053.0,5608.04,130765,1493.0,2782.23,41,"['86477     ' '86695     ' '86450     ' '86482     ' '86485     '
 '86399*****' '86486*****' '86420     ' '86424*****' '86678*****'
 '86679*****' '86494*****' '86850*****' '86456     ' '86368*****'
 '86459     ' '86836     ' '86845     ' '86465*****' '86856*****'
 '86497     ' '86507*****' '86343*****' '86707*****' '86500     '
 '86863     ' '86853*****' '86462     ' '86405*****' '86866*****'
 '86868*****' '86356*****' '86872*****' '86830*****' '86391     '
 '86672     ' '86514*****' '86877*****' '86517     ' '86441     '
 '          ']",1,[9102],2,[21028  2102],3,[11012 11092     2],3,[52 55 57]
311,097730000000,Bayern,09,7,73,9.0,27,7.0,27,73.0,27,4887.93,27,146.0,27,27,79223,2303.0,2934.19,100141,1642.0,3708.93,50199,827.0,1859.22,24,"['89344*****' '89429*****' '89431*****' '86637*****' '86657     '
 '89434*****' '86647*****' '89407     ' '89353*****' '89423*****'
 '89437*****' '89420     ' '89438     ' '86502*****' '89415*****'
 '89440*****' '89426     ' '89435*****' '89441*****' '89443*****'
 '89428     ' '86637     ' '89446*****' '89447*****']",1,[9109],1,[21038],1,[19052],1,[53]
312,097740000000,Bayern,09,7,74,9.0,36,7.0,36,74.0,36,4383.03,36,165.67,36,36,76242,1626.5,2117.83,131375,1718.5,3649.31,66408,906.5,1844.67,34,"['86480*****' '86483*****' '86513     ' '86488*****' '89347*****'
 '89346     ' '89331     ' '89349     ' '86489*****' '89350*****'
 '86491*****' '89352*****' '89312*****' '89355*****' '89356     '
 '89335*****' '89343*****' '89358     ' '89359     ' '86381*****'
 '89361*****' '89340*****' '86505*****' '86476     ' '86479*****'
 '89362     ' '89364*****' '89365*****' '86470     ' '86519*****'
 '89367*****' '89368*****' '86473     ' '          ']",1,[9121],2,[25028  2502],2,[19072     2],1,[54]
313,097750000000,Bayern,09,7,75,9.0,21,7.0,21,75.0,21,4048.19,21,198.33,21,21,51584,2369.0,2456.38,182600,4292.0,8695.24,90871,2221.0,4327.19,18,"['89281     ' '89287     ' '89290     ' '89291*****' '89257*****'
 '89293*****' '89278     ' '89210*****' '89270*****' '89294*****'
 '89296*****' '89284     ' '89297*****' '89250*****' '89299*****'
 '89269*****' '89264*****' '          ']",1,[9151],2,[25078  2507],3,[19092 19112     2],1,[54]
314,097760000000,Bayern,09,7,76,9.0,19,7.0,19,76.0,19,2781.16,19,121.0,19,19,32338,1600.0,1702.0,83671,2475.0,4403.74,41334,1267.0,2175.47,12,"['88131     ' '88167     ' '88178     ' '88138     ' '88161*****'
 '88149     ' '88179*****' '88145     ' '88175     ' '88138*****'
 '88142     ' '88171*****']",1,[9134],1,[23058],1,[31132],1,[56]
315,097770000000,Bayern,09,7,77,9.0,45,7.0,45,77.0,45,4509.69,45,150.67,45,45,139442,2369.0,3098.71,146302,1936.0,3251.16,72890,975.0,1619.78,39,"['87648*****' '87640     ' '87650*****' '87651*****' '86807*****'
 '87653*****' '87637     ' '87654*****' '87629     ' '87656     '
 '87657     ' '87659*****' '87634*****' '87660*****' '86860     '
 '87662*****' '87647     ' '86862     ' '86983     ' '87663*****'
 '87616*****' '87665     ' '87484*****' '86869*****' '87666     '
 '87459     ' '87669*****' '87668*****' '87671*****' '87672     '
 '87674     ' '87494*****' '87645*****' '87675     ' '87677*****'
 '87642     ' '87496*****' '86875     ' '87679     ']",1,[9125],1,[23038],3,[31212 31092 31052],1,[57]
316,097780000000,Bayern,09,7,78,9.0,53,7.0,53,78.0,53,4986.42,53,172.08,53,53,122955,2055.0,2319.91,151838,1902.0,2864.87,76867,976.0,1450.32,53,"['86854     ' '87742     ' '87727*****' '86825*****' '87734*****'
 '87736*****' '87737     ' '87739     ' '87740     ' '87742*****'
 '87743*****' '87745     ' '87746     ' '86833     ' '87748*****'
 '87730     ' '87749*****' '87751*****' '87752*****' '87755*****'
 '87757     ' '87758     ' '87760*****' '87761*****' '87763     '
 '87764     ' '87733*****' '86865     ' '87766     ' '87719     '
 '87767*****' '87754*****' '87769     ' '87770*****' '87724*****'
 '87772     ' '87773*****' '87775*****' '87776     ' '87778*****'
 '87779*****' '86842*****' '86874     ' '87781*****' '87782*****'
 '86871     ' '87784*****' '86879     ' '87785*****' '87787*****'
 '87789*****' '86498*****' '          ']",2,[9140 9138],2,[25058  2505],3,[31272 31292     2],1,[55]
317,097790000000,Bayern,09,7,79,9.0,46,7.0,46,79.0,46,4436.83,46,183.98,46,46,127457,1986.5,2770.8,137971,1458.5,2999.37,70061,747.5,1523.07,43,"['86733*****' '86735*****' '86663     ' '86736*****' '86675     '
 '86653     ' '86738*****' '86609*****' '86739*****' '86741*****'
 '86742     ' '86681*****' '86682*****' '86744*****' '86655     '
 '86745*****' '86684*****' '86685*****' '86687     ' '86747     '
 '86748     ' '86688     ' '86750*****' '86690     ' '86751*****'
 '86753     ' '86692*****' '86754*****' '86694*****' '86720*****'
 '86698     ' '86732*****' '86700*****' '86641*****' '86756*****'
 '86703     ' '86704     ' '86660     ' '86757     ' '86759*****'
 '86650     ' '86709*****' '          ']",2,[9152 9111],2,[21088  2108],3,[19132 19012     2],1,[53]
318,097800000000,Bayern,09,7,80,9.0,29,7.0,29,80.0,29,1805.17,29,139.17,29,29,152797,4174.0,5268.86,159576,4620.0,5502.62,78513,2300.0,2707.34,26,"['87452*****' '87538     ' '87488     ' '87544*****' '87538*****'
 '87474     ' '87545     ' '87463*****' '87471*****' '87490     '
 '87541*****' '87509*****' '87493     ' '87547*****' '87466     '
 '87534*****' '87561*****' '87527     ' '87549     ' '87477     '
 '87448*****' '87480*****' '87497     ' '87487     ' '87499     '
 '          ']",2,[9127 9123],3,[23048 23088  2304],3,[31012 31252     2],1,[56]
319,100410000000,Saarland,10,0,41,10.0,10,0.0,10,41.0,10,473.5,10,473.5,10,10,41095,2460.5,4109.5,332427,15349.5,33242.7,163851,7501.5,16385.1,10,"['66111*****' '66299     ' '66352     ' '66265     ' '66271     '
 '66346     ' '66287     ' '66292     ' '66280     ' '66333     ']",3,[1040 1070 1090],2,[11095 11155],4,[55012 55132 55172 55052],3,[96 99 98]
320,100420000000,Saarland,10,0,42,10.0,8,0.0,8,42.0,8,1349.62,8,224.62,8,8,55711,7671.5,6963.88,104327,13516.0,13040.88,51662,6619.5,6457.75,8,"['66701     ' '66679     ' '66663     ' '66693     ' '66706     '
 '66687     ' '66709     ' '']",2,[1020    0],2,[11045     0],3,[55232 55252     0],2,[97  0]
321,100430000000,Saarland,10,0,43,10.0,7,0.0,7,43.0,7,114.0,7,114.0,7,7,24980,3609.0,3568.57,132393,15537.0,18913.29,65244,7685.0,9320.57,7,"['66571     ' '66557     ' '66589     ' '66538*****' '66564     '
 '66578     ' '66583     ']",1,[1030],2,[11075 11055],1,[55272],2,[98 99]
322,100440000000,Saarland,10,0,44,10.0,13,0.0,13,44.0,13,117.0,13,117.0,13,13,45936,3432.0,3533.54,195945,14305.0,15072.69,96174,7089.0,7398.0,13,"['66763     ' '66822     ' '66809     ' '66780     ' '66740     '
 '66793     ' '66839     ' '66773     ' '66802     ' '66787     '
 '66798     ' '66359     ' '66806     ']",1,[1010],2,[11105 11035],2,[55192 55212],2,[97 98]
323,100450000000,Saarland,10,0,45,10.0,7,0.0,7,45.0,7,114.0,7,114.0,7,7,41828,5737.0,5975.43,142344,17663.0,20334.86,69316,8675.0,9902.29,7,"['66450     ' '66440     ' '66453     ' '66424     ' '66459     '
 '66399     ' '66386     ']",2,[1075 1085],2,[11025 11115],2,[55292 55092],1,[99]
324,100460000000,Saarland,10,0,46,10.0,8,0.0,8,46.0,8,114.5,8,114.5,8,8,47651,5282.0,5956.38,86988,9235.5,10873.5,42798,4580.5,5349.75,8,"['66629     ' '66646     ' '66640     ' '66625     ' '66620     '
 '66649     ' '66606     ' '66636     ']",1,[1060],1,[11125],1,[55312],1,[98]
325,110000000000,Berlin,11,0,00,11.0,1,0.0,1,0.0,1,0.0,1,0.0,1,1,89112,89112.0,89112.0,3782202,3782202.0,3782202.0,1860115,1860115.0,1860115.0,1,['10178*****'],1,[1113],1,[11049],1,[62010],1,[74085]
326,120510000000,Brandenburg,12,0,51,12.0,1,0.0,1,51.0,1,0.0,1,0.0,1,1,22972,22972.0,22972.0,73921,73921.0,73921.0,36286,36286.0,36286.0,1,['14770*****'],1,[3048],1,[13010],1,[39090],1,[60]
327,120520000000,Brandenburg,12,0,52,12.0,1,0.0,1,52.0,1,0.0,1,0.0,1,1,16562,16562.0,16562.0,100010,100010.0,100010.0,48883,48883.0,48883.0,1,['03046*****'],1,[3056],1,[11020],1,[35010],1,[64]
