,ARS_BL,BL_name,ARS_KREIS,ARS_GEM_VERBAND,BEZ,Personen [Anzahl],Fläche [qkm],Bevölkerungsdichte [Ew/qkm]
151,1,Schleswig-Holstein,53,5318,Fitzen,386,9.11,42.37
152,1,Schleswig-Holstein,53,5318,Gudow,1745,42.25,41.3
153,1,Schleswig-Holstein,53,5318,Göttin,61,5.21,11.71
154,1,Schleswig-Holstein,53,5318,Güster,1296,7.78,166.58
155,1,Schleswig-Holstein,53,5318,Klein Pampau,679,4.17,162.83
156,1,Schleswig-Holstein,53,5318,Langenlehsten,173,23.37,7.4
157,1,Schleswig-Holstein,53,5318,Müssen,1233,11.46,107.59
158,1,Schleswig-Holstein,53,5318,Roseburg,544,16.24,33.5
159,1,Schleswig-Holstein,53,5318,Schulendorf,452,11.38,39.72
160,1,Schleswig-Holstein,53,5318,Siebeneichen,269,4.68,57.48
161,1,Schleswig-Holstein,53,5318,Tramm (Kreis Herzogtum Lauenburg),323,6.74,47.92
162,1,Schleswig-Holstein,53,5318,Witzeeze,917,10.46,87.67
163,1,Schleswig-Holstein,53,5323,Aumühle,3200,3.48,919.54
164,1,Schleswig-Holstein,53,5323,Börnsen,4773,8.41,567.54
165,1,Schleswig-Holstein,53,5323,Dassendorf,3465,7.94,436.4
166,1,Schleswig-Holstein,53,5323,Escheburg,3496,8.91,392.37
167,1,Schleswig-Holstein,53,5323,Hamwarde,883,6.67,132.38
168,1,Schleswig-Holstein,53,5323,Hohenhorn,537,6.93,77.49
169,1,Schleswig-Holstein,53,5323,Kröppelshagen-Fahrendorf,1423,8.37,170.01
170,1,Schleswig-Holstein,53,5323,Wiershop,212,5.15,41.17
171,1,Schleswig-Holstein,53,5323,Wohltorf,2579,5.97,431.99
172,1,Schleswig-Holstein,53,5323,Worth,170,6.07,28.01
173,1,Schleswig-Holstein,53,5343,Basedow (Kreis Herzogtum Lauenburg),633,7.47,84.74
174,1,Schleswig-Holstein,53,5343,Buchhorst,147,5.19,28.32
175,1,Schleswig-Holstein,53,5343,Dalldorf,354,6.05,58.51
176,1,Schleswig-Holstein,53,5343,Juliusburg,183,6.03,30.35
177,1,Schleswig-Holstein,53,5343,Krukow (Kreis Herzogtum Lauenburg),162,7.94,20.4
178,1,Schleswig-Holstein,53,5343,Krüzen,358,8.24,43.45
179,1,Schleswig-Holstein,53,5343,Lanze,268,9.04,29.65
180,1,Schleswig-Holstein,53,5343,Lütau,696,11.24,61.92
181,1,Schleswig-Holstein,53,5343,Schnakenbek,912,13.02,70.05
182,1,Schleswig-Holstein,53,5343,Wangelau,210,6.52,32.21
183,1,Schleswig-Holstein,53,5358,Albsfelde,74,4.18,17.7
184,1,Schleswig-Holstein,53,5358,Brunsmark,156,4.29,36.36
185,1,Schleswig-Holstein,53,5358,Buchholz (Kreis Herzogtum Lauenburg),252,2.93,86.01
186,1,Schleswig-Holstein,53,5358,Bäk,919,4.3,213.72
187,1,Schleswig-Holstein,53,5358,Einhaus,447,2.5300000000000002,176.68
188,1,Schleswig-Holstein,53,5358,Fredeburg,47,10.09,4.66
189,1,Schleswig-Holstein,53,5358,Giesensdorf,175,2.73,64.1
190,1,Schleswig-Holstein,53,5358,Groß Disnack,84,5.99,14.02
191,1,Schleswig-Holstein,53,5358,Groß Grönau,3764,4.9,768.16
192,1,Schleswig-Holstein,53,5358,Groß Sarau,1052,17.08,61.59
193,1,Schleswig-Holstein,53,5358,Harmsdorf (Kreis Herzogtum Lauenburg),314,3.5700000000000003,87.96
194,1,Schleswig-Holstein,53,5358,Hollenbek,472,7.21,65.46
195,1,Schleswig-Holstein,53,5358,Horst,277,12.05,22.99
196,1,Schleswig-Holstein,53,5358,Kittlitz,299,17.73,16.86
197,1,Schleswig-Holstein,53,5358,Klein Zecher,247,9.11,27.11
198,1,Schleswig-Holstein,53,5358,Kulpin,210,6.07,34.6
199,1,Schleswig-Holstein,53,5358,Mechow,141,4.43,31.83
200,1,Schleswig-Holstein,53,5358,Mustin (Kreis Herzogtum Lauenburg),732,11.88,61.62
201,1,Schleswig-Holstein,53,5358,Pogeez,510,4.51,113.08
202,1,Schleswig-Holstein,53,5358,Römnitz,49,5.15,9.51
203,1,Schleswig-Holstein,53,5358,Salem (Kreis Herzogtum Lauenburg),693,25.1,27.61
204,1,Schleswig-Holstein,53,5358,Schmilau,572,11.55,49.52
205,1,Schleswig-Holstein,53,5358,Seedorf (Kreis Herzogtum Lauenburg),595,27.88,21.34
206,1,Schleswig-Holstein,53,5358,Sterley,927,21.39,43.34
207,1,Schleswig-Holstein,53,5358,Ziethen (Kreis Herzogtum Lauenburg),1157,11.18,103.49
208,1,Schleswig-Holstein,53,5373,Basthorst,437,10.82,40.39
209,1,Schleswig-Holstein,53,5373,Brunstorf,783,13.76,56.9
210,1,Schleswig-Holstein,53,5373,Dahmker,157,2.04,76.96
211,1,Schleswig-Holstein,53,5373,Elmenhorst (Kreis Herzogtum Lauenburg),881,12.99,67.82
212,1,Schleswig-Holstein,53,5373,Fuhlenhagen,389,5.74,67.77
213,1,Schleswig-Holstein,53,5373,Grabau (Kreis Herzogtum Lauenburg),363,4.1,88.54
214,1,Schleswig-Holstein,53,5373,Grove,263,5.28,49.81
215,1,Schleswig-Holstein,53,5373,Groß Pampau,175,4.31,40.6
216,1,Schleswig-Holstein,53,5373,Gülzow (Kreis Herzogtum Lauenburg),1368,17.07,80.14
217,1,Schleswig-Holstein,53,5373,Hamfelde (Kreis Herzogtum Lauenburg),505,3.47,145.53
218,1,Schleswig-Holstein,53,5373,Havekost,194,5.91,32.83
219,1,Schleswig-Holstein,53,5373,Kankelau,231,4.21,54.87
220,1,Schleswig-Holstein,53,5373,Kasseburg,578,7.89,73.26
221,1,Schleswig-Holstein,53,5373,Kollow,622,8.21,75.76
222,1,Schleswig-Holstein,53,5373,Kuddewörde,1707,7.35,232.24
223,1,Schleswig-Holstein,53,5373,Köthel (Kreis Herzogtum Lauenburg),301,1.52,198.03
224,1,Schleswig-Holstein,53,5373,Möhnsen,554,7.47,74.16
225,1,Schleswig-Holstein,53,5373,Mühlenrade,206,3.74,55.08
226,1,Schleswig-Holstein,53,5373,Sahms,460,5.94,77.44
227,1,Schleswig-Holstein,53,5391,Duvensee,554,12.39,44.71
228,1,Schleswig-Holstein,53,5391,Grinau,288,2.74,105.11
229,1,Schleswig-Holstein,53,5391,Groß Boden,213,2.7,78.89
230,1,Schleswig-Holstein,53,5391,Groß Schenkenberg,572,6.52,87.73
231,1,Schleswig-Holstein,53,5391,Klinkrade,614,7.4,82.97
232,1,Schleswig-Holstein,53,5391,Koberg,791,11.98,66.03
233,1,Schleswig-Holstein,53,5391,Kühsen,358,7.28,49.18
234,1,Schleswig-Holstein,53,5391,Labenz,882,5.75,153.39
235,1,Schleswig-Holstein,53,5391,Lankau,462,19.12,24.16
236,1,Schleswig-Holstein,53,5391,Linau,1222,9.66,126.5
237,1,Schleswig-Holstein,53,5391,Lüchow,307,4.61,66.59
238,1,Schleswig-Holstein,53,5391,Nusse,1176,6.22,189.07
239,1,Schleswig-Holstein,53,5391,Panten,651,13.83,47.07
240,1,Schleswig-Holstein,53,5391,Poggensee,363,5.44,66.73
241,1,Schleswig-Holstein,53,5391,Ritzerau,307,11.11,27.63
242,1,Schleswig-Holstein,53,5391,Sandesneben,1886,6.13,307.67
243,1,Schleswig-Holstein,53,5391,Schiphorst,681,8.15,83.56
244,1,Schleswig-Holstein,53,5391,Schönberg (Kreis Herzogtum Lauenburg),1449,14.77,98.1
245,1,Schleswig-Holstein,53,5391,Schürensöhlen,158,2.75,57.45
246,1,Schleswig-Holstein,53,5391,Siebenbäumen,607,8.82,68.82
247,1,Schleswig-Holstein,53,5391,Sirksfelde,333,8.62,38.63
248,1,Schleswig-Holstein,53,5391,Steinhorst (Kreis Herzogtum Lauenburg),564,16.29,34.62
249,1,Schleswig-Holstein,53,5391,Stubben (Kreis Herzogtum Lauenburg),381,5.33,71.48
250,1,Schleswig-Holstein,53,5391,Walksfelde,209,3.51,59.54
251,1,Schleswig-Holstein,53,5391,Wentorf (Amt Sandesneben),717,4.99,143.69
252,1,Schleswig-Holstein,54,33,"Friedrichstadt, Stadt",2614,4.02,650.25
253,1,Schleswig-Holstein,54,56,"Husum, Stadt",23628,25.8,915.81
254,1,Schleswig-Holstein,54,108,Reußenköge,311,45.91,6.77
255,1,Schleswig-Holstein,54,138,"Tönning, Stadt",4789,44.43,107.79
256,1,Schleswig-Holstein,54,168,Sylt,14579,57.31,254.39
257,1,Schleswig-Holstein,54,5417,"Garding, Kirchspiel",326,14.89,21.89
258,1,Schleswig-Holstein,54,5417,"Garding, Stadt",2771,3.06,905.56
259,1,Schleswig-Holstein,54,5417,Grothusenkoog,25,3.27,7.65
260,1,Schleswig-Holstein,54,5417,Katharinenheerd,157,8.41,18.67
261,1,Schleswig-Holstein,54,5417,Kotzenbüll,188,7.77,24.2
262,1,Schleswig-Holstein,54,5417,Norderfriedrichskoog,54,5.31,10.17
263,1,Schleswig-Holstein,54,5417,Oldenswort,1237,45.84,26.99
264,1,Schleswig-Holstein,54,5417,Osterhever,223,18.5,12.05
265,1,Schleswig-Holstein,54,5417,Poppenbüll,236,15.52,15.21
266,1,Schleswig-Holstein,54,5417,Sankt Peter-Ording,3809,28.35,134.36
267,1,Schleswig-Holstein,54,5417,Tating,999,29.49,33.88
268,1,Schleswig-Holstein,54,5417,Tetenbüll,645,36.42,17.71
269,1,Schleswig-Holstein,54,5417,Tümlauer Koog,106,6.2,17.1
270,1,Schleswig-Holstein,54,5417,Vollerwiek,208,4.62,45.02
271,1,Schleswig-Holstein,54,5417,Welt,191,8.2,23.29
272,1,Schleswig-Holstein,54,5417,Westerhever,97,13.32,7.28
273,1,Schleswig-Holstein,54,5439,Hörnum (Sylt),854,5.64,151.42
274,1,Schleswig-Holstein,54,5439,Kampen (Sylt),533,8.43,63.23
275,1,Schleswig-Holstein,54,5439,List auf Sylt,1404,18.42,76.22
276,1,Schleswig-Holstein,54,5439,Wenningstedt-Braderup (Sylt),1441,6.16,233.93
277,1,Schleswig-Holstein,54,5453,Ahrenviöl,524,10.11,51.83
278,1,Schleswig-Holstein,54,5453,Ahrenviölfeld,224,7.29,30.73
279,1,Schleswig-Holstein,54,5453,Behrendorf,551,15.29,36.04
280,1,Schleswig-Holstein,54,5453,Bondelum,186,9.18,20.26
281,1,Schleswig-Holstein,54,5453,Haselund,920,12.79,71.93
282,1,Schleswig-Holstein,54,5453,Immenstedt (Kreis Nordfriesland),671,14.61,45.93
283,1,Schleswig-Holstein,54,5453,Löwenstedt,705,19.62,35.93
284,1,Schleswig-Holstein,54,5453,Norstedt,391,13.5,28.96
285,1,Schleswig-Holstein,54,5453,Oster-Ohrstedt,665,11.29,58.9
286,1,Schleswig-Holstein,54,5453,Schwesing,937,15.63,59.95
287,1,Schleswig-Holstein,54,5453,Sollwitt,285,10.95,26.03
288,1,Schleswig-Holstein,54,5453,Viöl,2248,18.96,118.57
289,1,Schleswig-Holstein,54,5453,Wester-Ohrstedt,1078,18.54,58.14
290,1,Schleswig-Holstein,54,5459,Gröde,9,2.52,3.57
291,1,Schleswig-Holstein,54,5459,Hallig Hooge,100,5.78,17.3
292,1,Schleswig-Holstein,54,5459,Langeneß,136,11.57,11.75
293,1,Schleswig-Holstein,54,5459,Pellworm,1231,37.45,32.87
294,1,Schleswig-Holstein,54,5488,Alkersum,392,9.07,43.22
295,1,Schleswig-Holstein,54,5488,Borgsum,305,5.51,55.35
296,1,Schleswig-Holstein,54,5488,Dunsum,77,2.7199999999999998,28.31
297,1,Schleswig-Holstein,54,5488,Midlum (Kreis Nordfriesland),467,8.5,54.94
298,1,Schleswig-Holstein,54,5488,Nebel,921,11.95,77.07
299,1,Schleswig-Holstein,54,5488,Nieblum,582,7.86,74.05
300,1,Schleswig-Holstein,54,5488,Norddorf auf Amrum,571,5.89,96.94
301,1,Schleswig-Holstein,54,5488,Oevenum,454,10.87,41.77
302,1,Schleswig-Holstein,54,5488,Oldsum,561,13.31,42.15
303,1,Schleswig-Holstein,54,5488,Süderende,178,2.59,68.73
304,1,Schleswig-Holstein,54,5488,Utersum,412,5.26,78.33
305,1,Schleswig-Holstein,54,5488,Witsum,41,1.5899999999999999,25.79
306,1,Schleswig-Holstein,54,5488,Wittdün auf Amrum,814,2.61,311.88
307,1,Schleswig-Holstein,54,5488,Wrixum,561,7.5600000000000005,74.21
308,1,Schleswig-Holstein,54,5488,"Wyk auf Föhr, Stadt",4217,8.08,521.91
309,1,Schleswig-Holstein,54,5489,Achtrup,1534,29.9,51.3
310,1,Schleswig-Holstein,54,5489,Aventoft,406,14.47,28.06
311,1,Schleswig-Holstein,54,5489,Bosbüll,260,6.33,41.07
312,1,Schleswig-Holstein,54,5489,Braderup,662,13.35,49.59
313,1,Schleswig-Holstein,54,5489,Bramstedtlund,212,13.85,15.31
314,1,Schleswig-Holstein,54,5489,Dagebüll,918,36.92,24.86
315,1,Schleswig-Holstein,54,5489,Ellhöft,105,7.82,13.43
316,1,Schleswig-Holstein,54,5489,Emmelsbüll-Horsbüll,915,35.73,25.61
317,1,Schleswig-Holstein,54,5489,Enge-Sande,1186,24.82,47.78
318,1,Schleswig-Holstein,54,5489,Friedrich-Wilhelm-Lübke-Koog,169,13.49,12.53
319,1,Schleswig-Holstein,54,5489,Galmsbüll,574,49.05,11.7
320,1,Schleswig-Holstein,54,5489,Holm (Kreis Nordfriesland),93,4.0,23.25
321,1,Schleswig-Holstein,54,5489,Humptrup,756,16.99,44.5
322,1,Schleswig-Holstein,54,5489,Karlum,214,14.46,14.8
323,1,Schleswig-Holstein,54,5489,Klanxbüll,1059,10.63,99.62
324,1,Schleswig-Holstein,54,5489,Klixbüll,1058,17.44,60.67
325,1,Schleswig-Holstein,54,5489,Ladelund,1405,24.09,58.32
326,1,Schleswig-Holstein,54,5489,Leck,7832,29.79,262.91
327,1,Schleswig-Holstein,54,5489,Lexgaard,55,5.24,10.5
328,1,Schleswig-Holstein,54,5489,Neukirchen (Kreis Nordfriesland),1129,31.58,35.75
329,1,Schleswig-Holstein,54,5489,"Niebüll, Stadt",10163,30.63,331.8
330,1,Schleswig-Holstein,54,5489,Risum-Lindholm,3912,36.03,108.58
331,1,Schleswig-Holstein,54,5489,Rodenäs,413,19.84,20.82
332,1,Schleswig-Holstein,54,5489,Sprakebüll,267,11.37,23.48
333,1,Schleswig-Holstein,54,5489,Stadum,915,19.74,46.35
334,1,Schleswig-Holstein,54,5489,Stedesand,876,15.19,57.67
335,1,Schleswig-Holstein,54,5489,Süderlügum,2373,26.59,89.24
336,1,Schleswig-Holstein,54,5489,Tinningstedt,238,8.91,26.71
337,1,Schleswig-Holstein,54,5489,Uphusum,358,7.06,50.71
338,1,Schleswig-Holstein,54,5489,Westre,350,19.14,18.29
339,1,Schleswig-Holstein,54,5492,Arlewatt,341,5.57,61.22
340,1,Schleswig-Holstein,54,5492,Drage (Kreis Nordfriesland),651,16.33,39.87
341,1,Schleswig-Holstein,54,5492,Elisabeth-Sophien-Koog,63,5.18,12.16
342,1,Schleswig-Holstein,54,5492,Fresendelf,85,2.6,32.69
343,1,Schleswig-Holstein,54,5492,Hattstedt,2605,7.01,371.61
344,1,Schleswig-Holstein,54,5492,Hattstedtermarsch,297,35.29,8.42
345,1,Schleswig-Holstein,54,5492,Horstedt (Kreis Nordfriesland),825,11.7,70.51
346,1,Schleswig-Holstein,54,5492,Hude,176,3.54,49.72
347,1,Schleswig-Holstein,54,5492,Koldenbüttel,935,25.8,36.24
348,1,Schleswig-Holstein,54,5492,Mildstedt,3993,8.71,458.44
349,1,Schleswig-Holstein,54,5492,Nordstrand,2258,57.26,39.43
350,1,Schleswig-Holstein,54,5492,Oldersbek,754,10.82,69.69
351,1,Schleswig-Holstein,54,5492,Olderup,463,9.94,46.58
352,1,Schleswig-Holstein,54,5492,Ostenfeld (Husum),1553,27.67,56.13
353,1,Schleswig-Holstein,54,5492,Ramstedt,432,5.42,79.7
354,1,Schleswig-Holstein,54,5492,Rantrum,1953,13.69,142.66
355,1,Schleswig-Holstein,54,5492,Schwabstedt,1340,19.64,68.23
356,1,Schleswig-Holstein,54,5492,Seeth,611,13.76,44.4
357,1,Schleswig-Holstein,54,5492,Simonsberg,837,17.48,47.88
358,1,Schleswig-Holstein,54,5492,Süderhöft,23,2.6,8.85
359,1,Schleswig-Holstein,54,5492,Südermarsch,142,30.23,4.7
360,1,Schleswig-Holstein,54,5492,Uelvesbüll,303,10.23,29.62
361,1,Schleswig-Holstein,54,5492,Winnert,722,18.88,38.24
362,1,Schleswig-Holstein,54,5492,Wisch (Kreis Nordfriesland),111,3.05,36.39
363,1,Schleswig-Holstein,54,5492,Wittbek,792,19.91,39.78
364,1,Schleswig-Holstein,54,5492,Witzwort,1027,28.14,36.5
365,1,Schleswig-Holstein,54,5492,Wobbenbüll,458,1.69,271.01
366,1,Schleswig-Holstein,54,5494,Ahrenshöft,532,8.79,60.52
367,1,Schleswig-Holstein,54,5494,Almdorf,544,5.7,95.44
368,1,Schleswig-Holstein,54,5494,Bargum,664,17.29,38.4
369,1,Schleswig-Holstein,54,5494,Bohmstedt,767,13.35,57.45
370,1,Schleswig-Holstein,54,5494,Bordelum,2073,34.71,59.72
371,1,Schleswig-Holstein,54,5494,"Bredstedt, Stadt",5608,9.75,575.18
372,1,Schleswig-Holstein,54,5494,Breklum,2385,10.07,236.84
373,1,Schleswig-Holstein,54,5494,Drelsdorf,1278,17.7,72.2
374,1,Schleswig-Holstein,54,5494,Goldebek,374,10.18,36.74
375,1,Schleswig-Holstein,54,5494,Goldelund,414,12.02,34.44
376,1,Schleswig-Holstein,54,5494,Högel,470,16.28,28.87
377,1,Schleswig-Holstein,54,5494,Joldelund,819,19.12,42.83
